can_id,can_nam,net_ope_exp,net_con,tot_loa,can_off,can_inc_cha_ope_sea,winner
S6PA00241,"STERN, EVERETT ALEXANDER",52600.0,21600.0,31000.0,S,CHALLENGER,False
H0OH12062,"TIBERI, PATRICK J.",1318584.81,4258847.29,0.0,H,INCUMBENT,True
H6NC11198,"BRYSON, FREDERICK EDGAR (RICK)",28218.11,29580.0,11550.0,H,CHALLENGER,False
H6CA44103,"BARRAGAN, NANETTE",1213945.71,1456066.55,0.0,H,OPEN,True
H6TX29064,"GARCIA, ADRIAN",376586.79,379618.62,0.0,H,CHALLENGER,False
H2NC01081,"JONES, WALTER B.",642634.18,649449.67,0.0,H,INCUMBENT,True
H6FL09146,"CRABTREE, VALLERI",66041.32,25734.61,40375.0,H,OPEN,False
H6NY19193,"HEANEY, ANDREW",1774030.48,1329547.8,474213.0,H,OPEN,False
S8KS00227,"ORMAN, GREGORY JOHN",89316.0,88280.0,0.0,S,CHALLENGER,False
H6NY10119,"ROSENTHAL, PHILIP JEFFREY DR.",47125.9,37050.63,33010.89,H,CHALLENGER,False
S6MD03482,"STALEY, VIOLET SCHERYL",5700.0,6410.0,0.0,S,OPEN,False
H6NY23518,"PLUMB, JOHN",1278377.77,1447185.86,0.0,H,CHALLENGER,False
S6NV00242,"JONES, THOMAS FRANKLIN",1200.0,215.0,2000.0,S,OPEN,False
S6NV00192,"BEERS, ROBERT T",65298.0,59239.0,0.0,S,OPEN,False
H6TX32092,"STUARD, GARY",1649.91,2728.57,0.0,H,CHALLENGER,False
H6MO04224,"CHRISTENSEN, GORDON DR.",192132.22,168808.53,33500.0,H,CHALLENGER,False
H2CA33048,"ROYBAL-ALLARD, LUCILLE",338568.62,566920.54,0.0,H,INCUMBENT,True
H6FL11175,"ADAMS, EDDIE JR",1659.26,1893.77,0.0,H,CHALLENGER,False
H6NY18161,"BROWN, SAKIMA",117906.78,133711.96,1000.0,H,CHALLENGER,False
H0FL12101,"ROSS, DENNIS ALAN",920451.8,1134624.03,0.0,H,INCUMBENT,True
H6PA05141,"SUBICK, JULIAN",2028.89,2433.91,0.0,H,CHALLENGER,False
H8OR05107,"SCHRADER, KURT",1109359.39,1722069.8,0.0,H,INCUMBENT,True
H6LA04146,"JENKINS, OLIVER LTCOL",483653.69,413589.6,400000.0,H,OPEN,False
H6CO07023,"PERLMUTTER, EDWIN G",1633529.89,1792852.21,0.0,H,INCUMBENT,True
H6KS04165,"GIROUX, DANIEL BERNARD",226872.68,246963.0,2500.0,H,CHALLENGER,False
P60019437,"DEPEW, JENNIFER ROBIN",81.04,100.0,5001.0,P,OPEN,False
H2FL08063,"DEMINGS, VALDEZ VAL",10688.35,158141.0,4327.08,H,CHALLENGER,False
S6CO00325,"NATIVIDAD, JERRY",138411.0,16716.0,150000.0,S,CHALLENGER,False
H6FL27031,"FUHRMAN, SCOTT",759467.5,134796.39,650000.0,H,CHALLENGER,False
H2AZ04143,"WEISSER, MIKEL",27671.67,31767.58,500.0,H,CHALLENGER,False
H6MS01149,"TAGERT, MIKE",444649.78,451485.0,0.0,H,OPEN,False
H8NY19058,"ENGEL, ELIOT L. REP.",725323.89,1452293.8,0.0,H,INCUMBENT,True
P60003670,"KASICH, JOHN R",113462487.02,124661784.16,0.0,P,OPEN,False
H6FL13205,"CRIST, CHARLIE JOSEPH",1423660.22,1554109.87,38700.0,H,CHALLENGER,True
H4GA09065,"FONTAINE, BERNARD ARTHUR",6494.95,17491.34,0.0,H,CHALLENGER,False
H6ND01015,"IRON EYES, CHASE MR.",118824.95,162747.73,0.0,H,CHALLENGER,False
S6AL00310,"MCCONNELL, JONATHAN EDWARD",781680.0,708249.0,76447.0,S,CHALLENGER,False
H2AL03032,"ROGERS, MICHAEL DENNIS",806683.14,1078677.0,0.0,H,INCUMBENT,True
H6CA31134,"FLYNN, SEAN MASAKI",582872.38,427341.76,490000.0,H,CHALLENGER,False
H6FL06167,"PATTY, BRANDON JOEL",116457.12,128517.37,0.0,H,CHALLENGER,False
H6MS04192,"GLADNEY, MARK DEY",49270.27,52392.0,0.0,H,CHALLENGER,False
H6FL06142,"ANTHONY, MALCOLM",13261.15,11797.32,0.0,H,CHALLENGER,False
S6NY00425,"WILSON, ROBIN LAVERNE",4153.0,4637.0,0.0,S,CHALLENGER,False
H6TX14124,"COLE, MICHAEL KENNETH MR JR",23159.1,10336.0,11250.0,H,CHALLENGER,False
H4RI01133,"TAUB, H. RUSSELL",73536.84,89307.68,0.0,H,CHALLENGER,False
H2FL14053,"FRANKEL, LOIS J.",506462.37,1579027.91,0.0,H,INCUMBENT,True
H6MO08142,"BROWN, HAL",54088.86,22984.58,33000.0,H,CHALLENGER,False
H6DE00198,"SHORT, BRYON HALL",133051.12,158467.85,4000.0,H,OPEN,False
S8CA00291,"UNZ, RON",69149.0,69151.0,0.0,S,OPEN,False
H6MD08499,"ERVIN, VALERIE",28213.62,29751.0,0.0,H,OPEN,False
H6NJ11120,"MCFARLANE, RICHARD",192.17,541.03,200.0,H,CHALLENGER,False
H8ME01120,"PINGREE, CHELLIE M",238294.57,571307.98,0.0,H,INCUMBENT,True
S2CA00740,"CONLON, GREG",51621.0,30905.0,20770.0,S,OPEN,False
S4OK00232,"LANKFORD, JAMES PAUL",2131723.0,2676750.0,0.0,S,INCUMBENT,True
H6TX06187,"ROSEMAN, JEFFREY LEE",11582.79,11582.79,0.0,H,CHALLENGER,False
H6KS03217,"MCLAUGHLIN, NATHANIEL WELTON JR",18090.0,2674.0,15915.0,H,CHALLENGER,False
H6NH01230,"SHEA-PORTER, CAROL",1016598.5,1297001.34,0.0,H,CHALLENGER,True
H6WA09025,"SMITH, D ADAM",827743.66,823718.93,0.0,H,INCUMBENT,True
H4NC12142,"THREATT, ARCHIE LEON",29252.3,30523.75,0.0,H,CHALLENGER,False
H2OK02083,"MULLIN, MARKWAYNE MR.",1216941.17,1439534.62,0.0,H,INCUMBENT,True
H2TX35011,"CASTRO, JOAQUIN REP.",675452.45,1121070.19,0.0,H,INCUMBENT,True
H6TN01388,"ROE, DAVID PHILLIP DR.",228747.88,385217.06,0.0,H,INCUMBENT,True
H6TX19149,"STARR, MICHAEL BOB",262111.03,243406.67,25000.0,H,OPEN,False
H2MI14111,"LAWRENCE, BRENDA LULENAR",498853.15,766433.08,0.0,H,INCUMBENT,True
H6OH08166,"WHITE, KEVIN FRANCIS LT COL",19982.85,3100.0,16900.0,H,OPEN,False
H2CT01189,"COREY, MATTHEW M MR",7450.83,13640.31,0.0,H,CHALLENGER,False
H6FL06100,"BARRINGER, ADAM",200843.31,202793.26,0.0,H,CHALLENGER,False
H6IL04146,"SALAS, JAVIER MR",44332.02,46202.0,12533.0,H,CHALLENGER,False
P60017563,"PETERSEN, AUSTIN WADE",574419.43,616923.26,0.0,P,OPEN,False
H6NJ07177,"HEARD, CRAIG P.",29532.34,22739.9,8000.0,H,CHALLENGER,False
H6WV03091,"DETCH, MATTHEW PAUL",45137.3,64867.45,0.0,H,CHALLENGER,False
H6AZ02189,"HEINZ, MATTHEW GERALD DR.",1316931.56,1409810.19,0.0,H,CHALLENGER,False
H6CA39020,"ROYCE, ED MR.",2813899.21,3768559.87,0.0,H,INCUMBENT,True
H6MD04258,"STRAIT, TERENCE MICHAEL MR JR",5450.51,8495.11,1172.91,H,OPEN,False
H2NY22139,"MALONEY, SEAN PATRICK",1418739.26,3428471.93,0.0,H,INCUMBENT,True
H6TX24131,"LOZANO, ROY E",840.26,5012.99,1969.99,H,CHALLENGER,False
H0MN04049,"MCCOLLUM, BETTY",639828.42,861905.84,0.0,H,INCUMBENT,True
H6MI07223,"DRISKELL, GRETCHEN",1839833.42,2136975.34,60000.0,H,CHALLENGER,False
H6PA16320,"SMUCKER, LLOYD K",1199537.3,880936.34,590000.0,H,OPEN,True
H0ID01253,"LABRADOR, RAUL R. HON.",755746.58,463860.74,0.0,H,INCUMBENT,True
H6GA03097,"MIX, RICHARD",60801.47,78380.0,0.0,H,OPEN,False
S4NC00089,"BURR, RICHARD M",8902476.0,10052901.0,0.0,S,INCUMBENT,True
H8CA12171,"SPEIER, JACKIE",378056.62,822526.64,0.0,H,INCUMBENT,True
H4WI07095,"WESTLUND, KELLY",1677.36,409.31,0.0,H,CHALLENGER,False
H6CO03139,"TIPTON, SCOTT R.",1529369.88,1616466.65,0.0,H,INCUMBENT,True
S2MD00388,"DOUGLAS, RICHARD JAMES",21394.0,21424.0,0.0,S,OPEN,False
H6AZ04177,"STRAUSS, RAYMOND JOHN",109978.2,109978.2,0.0,H,CHALLENGER,False
H2MD04232,"IVEY, GLENN FREDERICK",1011283.86,1014010.06,0.0,H,OPEN,False
H0FL08208,"WEBSTER, DANIEL",785298.58,830657.86,0.0,H,INCUMBENT,True
H6NJ06229,"SONNEK-SCHMELZ, BRENT J",60860.12,67274.45,0.0,H,CHALLENGER,False
H6AR02252,"OLREE, BROCK",17779.49,2995.38,15000.0,H,CHALLENGER,False
H2GA12121,"ALLEN, RICHARD W",907156.21,1074949.5,0.0,H,INCUMBENT,True
H4NY11138,"CLARKE, YVETTE D",423248.28,584363.81,0.0,H,INCUMBENT,True
H6FL01150,"ZUMWALT, JAMES",134503.23,134503.23,0.0,H,OPEN,False
H6OH10113,"MCMASTERS, THOMAS",13635.36,13635.36,0.0,H,CHALLENGER,False
H4NC03059,"GRIFFIN, WILLIAM TAYLOR",345966.33,347801.0,0.0,H,CHALLENGER,False
H4NY21079,"STEFANIK, ELISE M.",2209139.96,2626671.55,0.0,H,INCUMBENT,True
H6MO05213,"BURRIS, MICHAEL CRAIG",1829.94,1700.0,0.0,H,CHALLENGER,False
H6NC01124,"SUMMERELL, JOSEPH JOHN MR.",18062.46,18411.64,0.0,H,CHALLENGER,False
H2FL13139,"SCHNEIDER, JAN",39902.34,43424.65,26000.0,H,CHALLENGER,False
H6NC10158,"MILLARD, CARL ANDREW",267103.13,253348.92,122500.0,H,CHALLENGER,False
H6NV04012,"FLORES, LUCY",1079959.35,1098897.23,0.0,H,CHALLENGER,False
H6NY22155,"PASICK, DAVID MATTHEW",11.0,136.0,0.0,H,OPEN,False
H6FL18055,"NEGRON, REBECCA",947252.46,942693.25,5000.0,H,OPEN,False
S0NV00138,"ANGLE, SHARRON E",208825.0,215572.0,0.0,S,OPEN,False
H6OK05269,"VOLPE, FRANK PASQUALE JR.",14723.95,15191.67,0.0,H,CHALLENGER,False
H6NC13095,"HENNING, PAUL H IV",77591.0,77591.0,0.0,H,CHALLENGER,False
H0CA48024,"ISSA, DARRELL ",3863727.2,1729662.97,0.0,H,INCUMBENT,True
H6CA36174,"KEALY, DWIGHT",17183.28,2183.28,250100.0,H,CHALLENGER,False
H4PA09056,"HALVORSON, ARTHUR L",224986.58,89031.14,200000.0,H,CHALLENGER,False
H6WY00167,"HARDY, CHARLIE",14829.03,14745.68,0.0,H,OPEN,False
H4KY06163,"YOUNG, GEOFFREY M",10774.0,2057.0,10977.0,H,CHALLENGER,False
H4AZ04024,"FRANKS, TRENT",214726.34,336998.0,0.0,H,INCUMBENT,True
P60005915,"CARSON, BENJAMIN S SR MD",673695919.39,715555724.83,25000.0,P,OPEN,False
H6NY07149,"LEE, YUNGMAN F",416868.27,416868.27,0.0,H,CHALLENGER,False
H6KS03241,"SIDIE, JAY",404767.6,406763.65,50000.0,H,CHALLENGER,False
H0PA06118,"GORDON, BRIAN ANTHONY",68548.85,53917.67,4000.0,H,CHALLENGER,False
H8MA08071,"CAPUANO, MICHAEL E",341707.38,691634.11,0.0,H,INCUMBENT,True
P60021243,"FLIPPIN, AMEER XENOS MR.",39.69,26.86,57.32,P,OPEN,False
H2NV04045,"TARKANIAN, DANNY",1446605.89,1603300.89,98661.59,H,OPEN,False
H4CA42086,"SHERIDAN, TIMOTHY J",102266.68,116211.19,20000.0,H,CHALLENGER,False
H2OK01143,"BRIDENSTINE, JAMES FREDERICK",1096729.24,896139.9,0.0,H,INCUMBENT,True
H6NY01118,"CALONE, DAVID L",1456658.02,1399490.63,250000.0,H,CHALLENGER,False
H4CA25123,"KNIGHT, STEVE",1296637.69,1434575.68,0.0,H,INCUMBENT,True
H6TX08175,"TOTH, STEVE",173987.65,168288.4,0.0,H,CHALLENGER,False
H6VA02115,"BROWN, SHAUN DENISE",19266.2,24603.76,2480.0,H,OPEN,False
S6VT00160,"MILNE, SCOTT",57481.0,100792.0,0.0,S,CHALLENGER,False
H6FL22081,"FREEMAN, MARC BENJAMIN",1905795.23,286467.1,1620756.09,H,CHALLENGER,False
H6TX21228,"WAKELY, THOMAS MR.",56307.0,52345.0,12151.0,H,CHALLENGER,False
H0WA03161,"HECK, DENNIS",554116.2,1467136.23,0.0,H,INCUMBENT,True
H6MD03292,"SARBANES, JOHN P. MR.",533199.04,921950.52,0.0,H,INCUMBENT,True
H8MP00041,"SABLAN, GREGORIO KILILI CAMACHO",44526.97,46850.0,0.0,H,INCUMBENT,False
H6NC03179,"BARRETT, CHARLES DANIEL",241402.41,22432.29,218970.12,H,CHALLENGER,False
H0FL24049,"ADAMS, SANDY",79357.09,93399.35,86043.76,H,CHALLENGER,False
H4TX09095,"GREEN, ALEXANDER",282970.0,526113.92,50000.0,H,INCUMBENT,True
H6GA14029,"LEVENE, ALLAN MR.",10732.17,5295.0,1925.0,H,CHALLENGER,False
H4CA30123,"RAB, AEJAZ (RAJI)",128371.82,75351.0,55000.0,H,CHALLENGER,False
H6WV02101,"SIMPSON, CORY",224291.63,174571.63,50000.0,H,CHALLENGER,False
H6CA05195,"MATSUI, DORIS",759965.14,1055275.61,0.0,H,INCUMBENT,True
H2NV02395,"AMODEI, MARK EUGENE",701021.11,776757.65,0.0,H,INCUMBENT,True
S0HI00126,"CARROLL, JOHN STANLEY",40579.0,31943.0,22002.0,S,CHALLENGER,False
S6IN00175,"HOLCOMB, ERIC JOSEPH",373490.0,458418.0,0.0,S,OPEN,False
H6PA02155,"MUROFF, DANIEL",314447.68,305329.23,57700.0,H,CHALLENGER,False
H6FL01101,"FRAZIER, BRIAN WAYNE",28160.87,27815.34,0.0,H,OPEN,False
H6CA29229,"ALARCON, RICHARD ANTHONY MR.",69538.7,69834.33,1000.0,H,CHALLENGER,False
H4MO08162,"SMITH, JASON T",965644.5,1557425.92,0.0,H,INCUMBENT,True
S6CO00226,"GLENN, DARRYL",2503222.0,3553878.0,16478.0,S,CHALLENGER,False
H2PA04135,"PERRY, SCOTT",308877.58,642209.74,0.0,H,INCUMBENT,True
S6OR05119,"LASCHOBER, DANIEL",8754.0,5345.0,12000.0,S,CHALLENGER,False
S6NY00433,"MERCED, ALEX",11414.0,13965.0,0.0,S,CHALLENGER,False
H6RI02276,"ARCHER, STEVEN",12562.39,450.0,12868.06,H,CHALLENGER,False
H8NM03196,"LUJAN, BEN R MR.",1081461.16,1999636.65,0.0,H,INCUMBENT,True
H6FL02257,"DARTLAND, WALTER",65666.15,74825.0,50000.0,H,OPEN,False
H0IN08114,"BUCSHON, LARRY D.",531175.53,888332.0,0.0,H,INCUMBENT,True
H6WA08092,"VENTRELLA, TONY",19645.09,23870.8,2500.0,H,CHALLENGER,False
H6TN06155,"KENT, DAVID W.",3736.61,4744.01,0.0,H,CHALLENGER,False
S6CA00774,"GREY, CLIVE",69095.0,15620.0,55746.0,S,OPEN,False
H6TX29056,"GARCIA, DOMINIQUE MICHELLE",6001.0,6001.0,0.0,H,CHALLENGER,False
H6NV03063,"ROBERSON, MICHAEL",829085.26,829085.26,0.0,H,OPEN,False
H6UT03166,"TENG, CHIA-CHI",542438.63,31392.44,511046.19,H,CHALLENGER,False
H6TN05322,"SNYDER, STACY RIES",42118.54,52656.0,5064.63,H,CHALLENGER,False
H6FL05169,"SCURRY-SMITH, GLOREATHA (GLO)",49613.36,54265.76,0.0,H,CHALLENGER,False
S0ND00093,"HOEVEN, JOHN",1878086.0,2623681.0,0.0,S,INCUMBENT,True
H6FL03081,"MCGURN, KENNETH RANDOL",432538.02,578183.92,0.0,H,CHALLENGER,False
H6MN07288,"HINSON, AMANDA LYNN",22617.96,24093.96,0.0,H,CHALLENGER,False
H6TX18141,"BARTLEY, LORI ANITA MRS.",34241.17,29593.87,4179.0,H,CHALLENGER,False
H6NY03221,"STERN, STEVEN",707304.16,525546.99,189840.0,H,OPEN,False
H0IL08108,"FRASER, WILLIAM E",1651.9,1314.0,0.0,H,OPEN,False
H6NC13053,"BROCK, ANDREW C",116949.0,31925.0,100000.0,H,CHALLENGER,False
H2CA48095,"VARASTEH, RON",13330.04,12693.36,25000.0,H,CHALLENGER,False
S8IN00049,"BAYH, EVAN",10485826.0,2905746.0,0.0,S,OPEN,False
H6NC12055,"COTHAM, PATRICIA A",118875.35,76835.97,43500.0,H,CHALLENGER,False
H6NY03189,"LUPINACCI, CHAD ANTHONY",2457.3,1320.0,25400.0,H,OPEN,False
H6CO02149,"MORSE, NICHOLAS GRANT MR.",155833.48,164091.08,0.0,H,CHALLENGER,False
S0WI00197,"JOHNSON, RONALD HAROLD",13505810.0,15495686.0,0.0,S,INCUMBENT,True
H6TN01503,"TRIBBLE, CLINT",46522.5,22837.82,30000.0,H,CHALLENGER,False
H0GA04106,"ARMENDARIZ, VICTOR",5448.0,6920.0,0.0,H,CHALLENGER,False
S0IA00028,"GRASSLEY, CHARLES E SENATOR",8060468.0,7922571.0,0.0,S,INCUMBENT,True
H8CT01046,"LARSON, JOHN B",992428.81,1521011.36,0.0,H,INCUMBENT,True
H6WI06126,"SLATTERY, WILLIAM",35814.0,9245.0,30000.0,H,CHALLENGER,False
H2TX14149,"WEBER, RANDY",407983.89,578660.1,0.0,H,INCUMBENT,True
H6FL09070,"BILIRAKIS, GUS M",1260554.41,1306012.36,0.0,H,INCUMBENT,True
H6NY11174,"DONOVAN, DAN",1460930.13,1789879.49,0.0,H,INCUMBENT,True
H4NC05260,"HENLEY, GARDENIA M",10223.96,3185.98,7190.0,H,CHALLENGER,False
H6CA23206,"REED, WENDY",28016.18,30770.12,4847.76,H,CHALLENGER,False
H2NM02126,"PEARCE, STEVAN E.",720939.72,1784800.32,0.0,H,INCUMBENT,True
H2TX30079,"CARAWAY, BARBARA LEN MALLORY",41920.6,39835.0,2945.0,H,CHALLENGER,False
H6IN09150,"WALTZ, DARRYL BRENT JR",283891.18,187478.49,113700.0,H,OPEN,False
H6FL23071,"FEIGENBAUM, MARTIN",24081.0,30550.0,0.0,H,CHALLENGER,False
H4NC06144,"KOPF, KENN",381.0,6101.0,0.0,H,CHALLENGER,False
H2AZ08102,"MCSALLY, MARTHA E. MS.",5790730.08,6510576.91,0.0,H,INCUMBENT,True
H6ID01250,"PIOTROWSKI, JAMES M",206494.18,273277.07,0.0,H,CHALLENGER,False
P60022043,"PUSKAR, MICHAEL BRANDON",883.1,1000.0,0.0,P,OPEN,False
H2CA43245,"TAKANO, MARK",593180.82,988996.47,0.0,H,INCUMBENT,True
P60005279,"BOWERS, KERRY DALE",485.49,485.49,0.0,P,OPEN,False
H4IL07037,"DAVIS, DANNY K. MR.",376136.26,505107.32,0.0,H,INCUMBENT,True
S6IL00359,"BRONSON, DANIEL J",7328.0,7328.0,0.0,S,CHALLENGER,False
S6NC00266,"ROSS, DEBORAH K",9191996.0,10456640.0,0.0,S,CHALLENGER,False
H6CA29237,"GUZMAN, DAVID",8303.25,8303.25,0.0,H,CHALLENGER,False
H2TX23124,"GALLEGO, PETE",1740780.81,1896716.87,0.0,H,CHALLENGER,False
H4NY21111,"FUNICIELLO, MATTHEW J",6385.92,13899.38,0.0,H,CHALLENGER,False
H6TX15170,"ELIZONDO, DOLLY",332324.85,167644.88,165000.0,H,OPEN,False
S6NC00274,"GRIFFIN, KEVIN DAY",58927.0,3865.0,59025.0,S,CHALLENGER,False
H8NY01148,"ZELDIN, LEE M",2618421.22,3925792.44,0.0,H,INCUMBENT,True
H4AL01123,"BYRNE, BRADLEY ROBERTS",941648.85,1308702.77,0.0,H,INCUMBENT,True
H6FL03057,"EMERY, ED",103059.18,75301.36,98690.87,H,CHALLENGER,False
H0AR03055,"WOMACK, STEVE",389614.9,841949.13,0.0,H,INCUMBENT,True
H6AZ01173,"BENNETT, KEN",430989.02,364892.48,70000.0,H,OPEN,False
H6MD08549,"TRONE, DAVID",13381923.77,13420951.45,0.0,H,OPEN,False
H6CO06017,"NORRIS, CHARLES H",17715.94,9691.68,4000.0,H,CHALLENGER,False
H6IN09135,"ZOELLER, GREGORY FRANCIS MR.",275623.57,282385.58,0.0,H,OPEN,False
H6PA07121,"GOLDERER, BILL",351550.82,351550.82,0.0,H,CHALLENGER,False
S4NC00147,"BRANNON, GREGORY JOSEPH",306634.0,307106.0,0.0,S,CHALLENGER,False
S4VT00017,"LEAHY, PATRICK J",2145153.0,3709427.0,0.0,S,INCUMBENT,True
H2NV00050,"KIHUEN, RUBEN",1807548.55,1841699.38,0.0,H,CHALLENGER,True
H6FL18162,"ROTH, RICK",19302.8,19302.68,0.0,H,OPEN,False
H4TX13014,"THORNBERRY, MAC",775944.9,1747633.74,0.0,H,INCUMBENT,True
H4WA09061,"BASLER, DOUGLAS MICHAEL",27362.72,29951.55,0.0,H,CHALLENGER,False
H8CO02137,"POLIS, JARED",1102838.77,1281823.94,0.0,H,INCUMBENT,True
H2MA09072,"LYNCH, STEPHEN",459790.68,1092218.56,0.0,H,INCUMBENT,True
H6WA07441,"MCDERMOTT, JAMES JOSEPH",468435.42,468435.42,0.0,H,OPEN,False
H4TX19185,"MAY, DONALD ROBERT LEE",176407.96,53164.0,118600.0,H,OPEN,False
S6MD03466,"KEFALAS, CHRYSOVALANTIS P",264534.0,274187.0,0.0,S,OPEN,False
S6CO00317,"WILLIAMS, LILY TANG",10485.0,17662.0,0.0,S,CHALLENGER,False
H2AZ09019,"SINEMA, KYRSTEN",2129141.03,3817156.62,0.0,H,INCUMBENT,True
H6SC07018,"HYMAN, MAL",57789.97,29379.55,41081.58,H,CHALLENGER,False
H6FL18105,"KOZELL, RICK",571563.95,578675.46,100.0,H,OPEN,False
H2CT02112,"COURTNEY, JOSEPH D",855841.44,1126044.88,0.0,H,INCUMBENT,True
H2SC02059,"WILSON, JOE THE HON.",606103.29,1017820.02,0.0,H,INCUMBENT,True
H2OH02093,"KUNDRATA, FREDERICK LOUIS III",30413.89,23904.25,0.0,H,CHALLENGER,False
H6VA05100,"CAGE, ERICKE",14387.41,29381.65,0.0,H,OPEN,False
H0MI01104,"ALLEN, JASON EDWARD",419896.44,362960.27,43286.36,H,OPEN,False
P20003711,"SWANSON, KARIN LYNN",1267.0,1330.0,0.0,P,OPEN,False
H4CA33119,"LIEU, TED",638745.47,1851520.2,0.0,H,INCUMBENT,True
H6AK00045,"YOUNG, DONALD E",1145563.6,1051122.03,0.0,H,INCUMBENT,True
H4VA07143,"BRAT, DAVID ALAN MR.",962865.25,1143178.27,0.0,H,INCUMBENT,True
H4IL02269,"BRUTUS, O. PATRICK",37648.17,7466.0,35000.0,H,CHALLENGER,False
H6TX18158,"PATE, AVA",4312.83,4667.47,0.0,H,CHALLENGER,False
H6IN09200,"HALL, ROBERT",8498.42,8498.42,0.0,H,OPEN,False
H8KY02031,"GUTHRIE, S. BRETT HON.",869972.19,1649573.24,0.0,H,INCUMBENT,True
H2TX27190,"VELA, FILEMON MR.",387404.13,1178147.42,0.0,H,INCUMBENT,True
H0TN06257,"BLACK, DIANE L MRS.",2423018.72,1660713.21,0.0,H,INCUMBENT,True
H6IA03235,"ADAMS, DESMUND DOUGLAS",77707.19,78417.08,0.0,H,CHALLENGER,False
H4CA02098,"MENSING, DALE KENNETH",3087.0,4115.0,0.0,H,CHALLENGER,False
S6HI00271,"CHRISTENSEN, PAUL MAKANI",47442.0,45802.0,6276.0,S,CHALLENGER,False
H6TN04184,"STARRETT, GRANT",1574046.61,705934.85,876562.1,H,CHALLENGER,False
H8MA02041,"NEAL, RICHARD E MR.",772184.34,1636502.96,0.0,H,INCUMBENT,True
H4NH01219,"INNIS, DANIEL E",155984.14,156216.35,1500.0,H,CHALLENGER,False
H6AR02245,"CURRY, DIANNE",20957.87,22358.88,0.0,H,CHALLENGER,False
H6NC13137,"HOWARD, JULIA CRAVEN",61617.65,63995.0,0.0,H,CHALLENGER,False
S6MD03508,"SZELIGA, KATHY",1208158.0,1461256.0,0.0,S,OPEN,False
H6WA08084,"RAMOS, SANTIAGO",31242.03,30922.45,500.0,H,CHALLENGER,False
H4MI11089,"KUMAR, ANIL",856729.59,318255.51,750000.0,H,CHALLENGER,False
H6CA21192,"PARRA, DANIEL",69467.28,70643.07,0.0,H,CHALLENGER,False
H6AZ08178,"ARMSTRONG-STONER, DEREK JAMES",16106.64,6600.98,9750.0,H,CHALLENGER,False
H6CA08207,"DONNELLY, TIM",85806.7,85693.7,0.0,H,CHALLENGER,False
H6IN05216,"DEMAREE, ANGELA JO",74098.11,145409.72,0.0,H,CHALLENGER,False
H2IL17071,"BUSTOS, CHERI",1259742.57,3242541.34,0.0,H,INCUMBENT,True
H6NY21132,"DERRICK, WILLIAM MIKE",1099844.18,1161425.26,0.0,H,CHALLENGER,False
H6FL27049,"PEIRO, MARIA MAGDALENA",16305.19,1900.0,16000.0,H,CHALLENGER,False
H6NH02162,"FLANAGAN, JACK",57875.5,37875.5,20000.0,H,CHALLENGER,False
H0WV01072,"MCKINLEY, DAVID B. MR.",618806.26,1050434.04,0.0,H,INCUMBENT,True
P60021425,"WAYNE, WALTER MR.",28.51,28.51,0.0,P,OPEN,False
H6LA03098,"ELLISON, GREGORY W LT COL",418198.48,468933.87,55000.0,H,OPEN,False
H4NC06052,"WALKER, BRADLEY MARK",522237.5,793653.63,0.0,H,INCUMBENT,True
H2TX36134,"COLE, MICHAEL K",23159.1,10336.0,11250.0,H,CHALLENGER,False
H6MD08598,"WALLACE, NANCY",6895.96,9612.11,2323.0,H,OPEN,False
H8IN07259,"PING, CATHERINE LOUISE CAT""""",5072.0,4760.0,0.0,H,CHALLENGER,False
P60022654,"MCMULLIN, EVAN / MINDY FINN",1552712.59,1851267.08,0.0,P,OPEN,False
H6WA05148,"HORNE, THOMAS M",9346.82,750.0,8647.95,H,CHALLENGER,False
H4PA15087,"DENT, CHARLES W. REP.",929763.67,1549179.32,0.0,H,INCUMBENT,True
P60008521,"CHRISTIE, CHRISTOPHER J",57073168.43,60970039.53,0.0,P,OPEN,False
H4OH14110,"LYNCH, MATT",223757.02,228947.22,5424.5,H,CHALLENGER,False
H2CA36439,"RUIZ, RAUL DR.",2099993.32,2957075.24,0.0,H,INCUMBENT,True
H6NC09168,"BURK, JOHN GUNTHER JR",1150.0,1150.0,0.0,H,CHALLENGER,False
H2MD06195,"DELANEY, JOHN K",1340009.35,1600513.06,70000.0,H,INCUMBENT,True
H4WA05135,"WILSON, DAVID J",196361.15,134453.0,72500.0,H,CHALLENGER,False
H8NJ05052,"GARRETT, SCOTT REP.",2966819.59,2044613.67,0.0,H,INCUMBENT,False
H4PA06052,"PARRISH, MICHAEL D",284068.17,358415.06,36000.0,H,CHALLENGER,False
H6NY18203,"OLIVA JR, PHIL",169277.95,204197.06,0.0,H,CHALLENGER,False
H6VA06157,"DEGNER, KAI",117073.56,142399.85,0.0,H,CHALLENGER,False
S6CA00568,"MOLNAR, ROBERT",1000.0,1000.0,0.0,S,OPEN,False
H2NY14037,"MALONEY, CAROLYN B.",1450447.49,1544719.68,0.0,H,INCUMBENT,True
H6FL23063,"CANOVA, TIMOTHY A.",3724634.21,3806006.57,15000.0,H,CHALLENGER,False
H8PA05071,"THOMPSON, GLENN MR",1034615.62,1116309.05,0.0,H,INCUMBENT,True
H6CO05159,"LAMBORN, DOUGLAS",275363.7,563671.14,0.0,H,INCUMBENT,True
H0NY29054,"REED, THOMAS W II",2441769.45,2984238.71,0.0,H,INCUMBENT,True
